Steps,Policy/Entropy,Environment/Lesson,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
1000,1.4189385,0.0,41.791666666666664,0.2658291,-0.021282982,-0.6799002325405246,-0.6799002325405246,0.0,1.0
2000,1.4189385,0.0,36.2,0.25133595,-0.021452604,-0.9246430213634784,-0.9246430213634784,0.0,1.0
3000,1.4189384,0.0,41.541666666666664,0.25809774,-0.014177966,-0.8605077564716339,-0.8605077564716339,0.0,1.0
4000,1.4189385,0.0,37.34615384615385,0.28015298,-0.019622002,-0.9390086852587186,-0.9390086852587186,0.0,1.0
5000,1.4189384,0.0,43.95652173913044,0.2696552,-0.027521553,-0.916866632907287,-0.916866632907287,0.0,1.0
6000,1.4189384,0.0,38.791666666666664,0.26675367,-0.017153135,-0.924023300409317,-0.924023300409317,0.0,1.0
7000,1.4189385,0.0,40.16,0.24692528,-0.015220885,-0.7503904973467191,-0.7503904973467191,0.0,1.0
8000,1.4189383,0.0,43.81818181818182,0.24987847,-0.010123653,-0.8836683553198109,-0.8836683553198109,0.0,1.0
9000,1.4189384,0.0,38.68,0.25228593,-0.015325677,-0.891123685836792,-0.891123685836792,0.0,1.0
10000,1.4189384,0.0,40.25,0.2412195,-0.017871955,-1.0237144082784653,-1.0237144082784653,0.0,1.0
11000,1.4189383,0.0,35.81481481481482,0.24064523,-0.008877571,-0.9031653746410653,-0.9031653746410653,0.0,1.0
12000,1.4189383,0.0,38.96,0.2683474,-0.014223226,-0.8511748921871185,-0.8511748921871185,0.0,1.0
13000,1.4189385,0.0,41.333333333333336,0.2756963,-0.017058333,-0.9772355159123739,-0.9772355159123739,0.0,1.0
14000,1.4189383,0.0,42.17391304347826,0.26722065,-0.012225214,-0.9922875010448954,-0.9922875010448954,0.0,1.0
15000,1.4189384,0.0,39.2,0.25777066,-0.012689905,-0.9260687494277954,-0.9260687494277954,0.0,1.0
16000,1.4189385,0.0,37.88461538461539,0.26668426,-0.019053187,-0.9034681641138517,-0.9034681641138517,0.0,1.0
17000,1.4189383,0.0,36.96153846153846,0.26917708,-0.025924383,-0.8782481528245486,-0.8782481528245486,0.0,1.0
18000,1.4189384,0.0,40.12,0.2779332,-0.0255233,-0.9124438390135765,-0.9124438390135765,0.0,1.0
19000,1.4189384,0.0,39.708333333333336,0.2478408,-0.014041572,-0.9137802147865295,-0.9137802147865295,0.0,1.0
20000,1.4189386,0.0,42.21739130434783,0.26134533,-0.015265721,-0.8788596534210703,-0.8788596534210703,0.0,1.0
21000,1.4195502,0.0,40.17142857142857,0.15037999,-0.0150408745,-0.823452133199443,-0.823452133199443,0.019550381309312324,1.0
22000,1.4240743,0.0,35.92857142857143,0.021887662,-0.024963439,-0.9761397088015521,-0.9761397088015521,0.042314396308804,1.0
23000,1.4240743,0.0,35.5,0.019082114,-0.03078665,-0.831613767359938,-0.831613767359938,0.038590866207544296,1.0
24000,1.4240744,0.0,38.48,0.016908862,-0.026840476,-0.8978516864776611,-0.8978516864776611,0.04227824404835701,1.0
25000,1.4240743,0.0,42.95652173913044,0.035558227,-0.029205548,-0.8787587829258131,-0.8787587829258131,0.046374169583229916,1.0
26000,1.4240744,0.0,41.166666666666664,0.008246258,-0.031578794,-0.8825332721074423,-0.8825332721074423,0.04415858847399553,1.0
27000,1.4240744,0.0,41.43478260869565,0.0077577024,-0.025341261,-0.844934446008309,-0.844934446008309,0.04822519032851509,1.0
28000,1.4240744,0.0,37.074074074074076,0.022084825,-0.024144577,-0.8637527731748728,-0.8637527731748728,0.04272356593551544,1.0
29000,1.4240743,0.0,42.68181818181818,0.016846133,-0.029786825,-0.8780874843182771,-0.8780874843182771,0.04528890582530395,1.0
30000,1.4240743,0.0,41.46153846153846,0.029268319,-0.030084804,-0.8116036832332612,-0.8116036832332612,0.04549321036785841,1.0
31000,1.4240744,0.0,34.52,0.026856758,-0.02388879,-0.9207409826608804,-0.9207409826608804,0.04277543490752578,1.0
32000,1.4240744,0.0,37.96296296296296,0.036937132,-0.029009234,-0.932983641271238,-0.932983641271238,0.046010689051062974,1.0
33000,1.4240744,0.0,37.08,0.023213381,-0.029208774,-0.856125271320343,-0.856125271320343,0.04259978797286749,1.0
34000,1.4240743,0.0,40.24,0.012696185,-0.025337515,-0.9128186297416687,-0.9128186297416687,0.04869033727794886,1.0
35000,1.4240744,0.0,39.166666666666664,0.017438106,-0.026083777,-0.7510765898041427,-0.7510765898041427,0.045284646757257484,1.0
36000,1.4240743,0.0,44.91304347826087,0.016819935,-0.02366597,-0.9187037141426749,-0.9187037141426749,0.049939035640462585,1.0
37000,1.4240744,0.0,36.92,0.022208963,-0.027258195,-0.9359908962249756,-0.9359908962249756,0.03710733808577061,1.0
38000,1.4240743,0.0,45.68181818181818,0.023691105,-0.025959099,-0.6112120375037193,-0.6112120375037193,0.04815980161286213,1.0
39000,1.4240744,0.0,49.89473684210526,0.027864048,-0.026484674,-0.9175732825931749,-0.9175732825931749,0.05399378668516874,1.0
40000,1.4240744,0.0,47.57142857142857,0.011903732,-0.022470556,-0.8504824893815177,-0.8504824893815177,0.05404368300168287,1.0
41000,1.4240743,0.0,41.75,0.024811737,-0.024465293,-0.907604401310285,-0.907604401310285,0.0457089690801998,1.0
42000,1.4254199,0.0,37.72,-0.21775955,-0.028951282,-0.9058580899238586,-0.9058580899238586,0.030223949626088143,1.0
43000,1.4285668,0.0,42.391304347826086,-0.23386517,-0.02556659,-0.8522196606449459,-0.8522196606449459,0.02988255453174529,1.0
44000,1.4285667,0.0,42.65217391304348,-0.23704349,-0.027354531,-0.820664872293887,-0.820664872293887,0.031592159734471985,1.0
45000,1.4285667,0.0,42.56521739130435,-0.22467592,-0.028127016,-0.8469257536141769,-0.8469257536141769,0.02810090581845978,1.0
46000,1.4285668,0.0,45.0,-0.22807303,-0.025773536,-0.8368053869767622,-0.8368053869767622,0.02743218889967962,1.0
47000,1.4285667,0.0,46.19047619047619,-0.21742018,-0.023472736,-0.7245046978905088,-0.7245046978905088,0.029044002571719744,1.0
48000,1.4285667,0.0,39.958333333333336,-0.22241442,-0.023757398,-0.8307338232795397,-0.8307338232795397,0.026343972655013204,1.0
49000,1.4285669,0.0,44.0,-0.22309859,-0.02499871,-0.7919008239455845,-0.7919008239455845,0.02920953514378356,1.0
50000,1.4285666,0.0,43.13636363636363,-0.22244638,-0.027982466,-0.8664248070933602,-0.8664248070933602,0.03042375484735451,1.0
51000,1.4285667,0.0,42.608695652173914,-0.22872788,-0.02782085,-0.7442851662635803,-0.7442851662635803,0.02901850709610659,1.0
52000,1.4285667,0.0,44.09090909090909,-0.22330116,-0.025093513,-0.9181302514943209,-0.9181302514943209,0.029428371185944838,1.0
53000,1.4285669,0.0,39.04,-0.22414671,-0.024479833,-0.8060986042022705,-0.8060986042022705,0.03040393952280283,1.0
54000,1.4285667,0.0,48.666666666666664,-0.21676645,-0.026001919,-0.8535821721667335,-0.8535821721667335,0.03395396524241993,1.0
55000,1.4285667,0.0,43.130434782608695,-0.22581509,-0.025021857,-0.8006926723148512,-0.8006926723148512,0.028664661166460617,1.0
56000,1.4285666,0.0,38.583333333333336,-0.24019633,-0.023925325,-0.8136349283158779,-0.8136349283158779,0.026804513142754633,1.0
57000,1.4285667,0.0,42.82608695652174,-0.22301732,-0.022933722,-0.8978492358456487,-0.8978492358456487,0.02671475578909335,1.0
58000,1.4285667,0.0,43.65217391304348,-0.23039806,-0.028420702,-0.7210689177331717,-0.7210689177331717,0.03174249560612699,1.0
59000,1.4285666,0.0,39.541666666666664,-0.23026352,-0.02671619,-0.7476304980615774,-0.7476304980615774,0.027889643892801057,1.0
60000,1.4285667,0.0,52.36842105263158,-0.225153,-0.02462736,-0.7545774767273351,-0.7545774767273351,0.02987732890209085,1.0
61000,1.4285666,0.0,41.08695652173913,-0.22106409,-0.024143437,-0.8134005238180575,-0.8134005238180575,0.025261299542920744,1.0
62000,1.4288908,0.0,39.90625,-0.32953534,-0.02262699,-0.8975182895859083,-0.8975182895859083,0.02468778460752219,1.0
63000,1.4322739,0.0,39.23529411764706,-0.4224953,-0.021706931,-0.937465558052063,-0.937465558052063,0.01968002114444971,1.0
64000,1.4322739,0.0,38.84615384615385,-0.40914103,-0.019996902,-0.6572302064070334,-0.6572302064070334,0.021143707016912792,1.0
65000,1.4322739,0.0,49.25,-0.4093538,-0.020583132,-0.7951732695102691,-0.7951732695102691,0.023101384425535797,1.0
66000,1.4322739,0.0,41.52173913043478,-0.41472077,-0.01783398,-0.8960851638213448,-0.8960851638213448,0.020177504371689713,1.0
67000,1.4322739,0.0,37.15384615384615,-0.4258359,-0.02109353,-0.801638913842348,-0.801638913842348,0.01825994349872837,1.0
68000,1.4322739,0.0,40.64,-0.42239285,-0.020593736,-0.8578847575187684,-0.8578847575187684,0.02121277606114745,1.0
69000,1.4322739,0.0,44.61904761904762,-0.4184436,-0.019785693,-0.7542462746302286,-0.7542462746302286,0.023258313359249206,1.0
70000,1.4322739,0.0,39.84,-0.4145934,-0.018733978,-0.7790959501266479,-0.7790959501266479,0.017515647672116757,1.0
71000,1.4322739,0.0,44.5,-0.41814092,-0.020136746,-0.7684569264000113,-0.7684569264000113,0.019192079759456894,1.0
72000,1.4322739,0.0,43.45454545454545,-0.42097414,-0.019346466,-0.8409805501049216,-0.8409805501049216,0.022875291295349598,1.0
73000,1.4322739,0.0,46.95238095238095,-0.41607147,-0.019700017,-0.7845517084712074,-0.7845517084712074,0.021135926778827394,1.0
74000,1.4322739,0.0,44.78260869565217,-0.42592093,-0.019263702,-0.7898181297562339,-0.7898181297562339,0.023219763216647236,1.0
75000,1.4322739,0.0,46.4,-0.41070455,-0.016747542,-0.849215186777569,-0.849215186777569,0.0221610153537421,1.0
76000,1.4322739,0.0,47.0,-0.4162835,-0.02059418,-0.8665272132916884,-0.8665272132916884,0.021480605683543465,1.0
77000,1.4322739,0.0,46.5,-0.41872996,-0.018418867,-0.8187119670212268,-0.8187119670212268,0.022114225896075368,1.0
78000,1.4322739,0.0,43.54545454545455,-0.42045414,-0.021687252,-0.9479242021387274,-0.9479242021387274,0.020915433722124857,1.0
79000,1.4322739,0.0,45.09090909090909,-0.40856007,-0.020235224,-0.7680151061239567,-0.7680151061239567,0.021004348104311663,1.0
80000,1.4322739,0.0,42.08695652173913,-0.4246356,-0.016990725,-0.7738335417664569,-0.7738335417664569,0.020325861952227096,1.0
81000,1.4322739,0.0,37.15384615384615,-0.42463878,-0.02244289,-0.8874322519852564,-0.8874322519852564,0.0196878882841422,1.0
82000,1.4322739,0.0,41.708333333333336,-0.4225258,-0.019984817,-0.7564393791059653,-0.7564393791059653,0.022805863797354203,1.0
83000,1.4333873,0.0,44.166666666666664,-0.5253573,-0.018787827,-0.9252647246633258,-0.9252647246633258,0.016973194222719895,1.0
84000,1.4368285,0.0,45.55,-0.5409767,-0.016626578,-0.7674851508244224,-0.7674851508244224,0.017068768446536167,1.0
85000,1.4368285,0.0,44.72727272727273,-0.5378506,-0.017569648,-0.8502411571415988,-0.8502411571415988,0.017990879142995585,1.0
86000,1.4368285,0.0,46.8,-0.527265,-0.015086733,-0.8265339344739914,-0.8265339344739914,0.018539430014789103,1.0
87000,1.4368285,0.0,50.3,-0.53230083,-0.016585868,-0.6726919401437044,-0.6726919401437044,0.016736454609781504,1.0
88000,1.4368285,0.0,50.63157894736842,-0.5309731,-0.020495674,-0.6066715121269226,-0.6066715121269226,0.019309310830737416,1.0
89000,1.4368285,0.0,41.708333333333336,-0.5429279,-0.0192234,-0.8505138357480367,-0.8505138357480367,0.01705777757645895,1.0
90000,1.4368285,0.0,42.86363636363637,-0.533967,-0.021244578,-0.9164981327273629,-0.9164981327273629,0.01822180468165739,1.0
91000,1.4368285,0.0,36.77777777777778,-0.543848,-0.018255092,-0.7043964851785589,-0.7043964851785589,0.014685818632305772,1.0
92000,1.4368285,0.0,40.28,-0.54415834,-0.016148355,-0.8254239392280579,-0.8254239392280579,0.01689175533130765,1.0
93000,1.4368285,0.0,47.19047619047619,-0.54280365,-0.016802885,-0.7941326300303141,-0.7941326300303141,0.021215617346266907,1.0
94000,1.4368285,0.0,46.4,-0.52828467,-0.01743589,-0.5994019329547882,-0.5994019329547882,0.019541475689038634,1.0
95000,1.4368285,0.0,41.541666666666664,-0.5299471,-0.015846908,-0.7504971547362705,-0.7504971547362705,0.01562524714972824,1.0
96000,1.4368285,0.0,47.80952380952381,-0.5298735,-0.01585752,-0.841780906631833,-0.841780906631833,0.018085301388055086,1.0
97000,1.4368285,0.0,49.10526315789474,-0.53109443,-0.016502911,-0.621176751036393,-0.621176751036393,0.018423730654543953,1.0
98000,1.4368285,0.0,46.81818181818182,-0.5335883,-0.013898478,-0.8051538799296726,-0.8051538799296726,0.017303435851565817,1.0
99000,1.4368285,0.0,42.59090909090909,-0.5360482,-0.019252311,-0.7089290177364919,-0.7089290177364919,0.016772368700582196,1.0
100000,1.4368285,0.0,43.04347826086956,-0.5383073,-0.018696163,-0.7543066079201906,-0.7543066079201906,0.017361267975976934,1.0
101000,1.4368285,0.0,43.68181818181818,-0.5410665,-0.020320578,-0.7392175211147829,-0.7392175211147829,0.020157277584075928,1.0
102000,1.4368285,0.0,45.857142857142854,-0.54992414,-0.019195281,-0.8658860109069131,-0.8658860109069131,0.020595247179947117,1.0
103000,1.4375614,0.0,39.5945945945946,-0.55883384,-0.01784179,-0.7425450187921524,-0.7425450187921524,0.015607062485069037,1.0
104000,1.4416159,0.0,44.7,-0.5767331,-0.01763304,-0.7249176204204559,-0.7249176204204559,0.017065671738237143,1.0
105000,1.4416158,0.0,42.0,-0.59107935,-0.01639664,-0.6974051523467769,-0.6974051523467769,0.016264693993751123,1.0
106000,1.4416159,0.0,45.76190476190476,-0.58022135,-0.014884055,-0.6967999140421549,-0.6967999140421549,0.0162143745193524,1.0
107000,1.4416158,0.0,45.904761904761905,-0.55807877,-0.0155368075,-0.6082081709589277,-0.6082081709589277,0.015029545341219221,1.0
108000,1.4416159,0.0,48.095238095238095,-0.59345585,-0.017153187,-0.6461942160413379,-0.6461942160413379,0.017118206735522973,1.0
109000,1.4416158,0.0,43.130434782608695,-0.5713492,-0.014403363,-0.6254318097363347,-0.6254318097363347,0.015390252633749144,1.0
110000,1.4416159,0.0,42.68181818181818,-0.5671354,-0.013901297,-0.7227005416696722,-0.7227005416696722,0.016502361151982437,1.0
111000,1.4416158,0.0,47.19047619047619,-0.5668851,-0.017438602,-0.7634780279227665,-0.7634780279227665,0.017075563381825174,1.0
112000,1.4416159,0.0,53.10526315789474,-0.56671596,-0.014737271,-0.6112778249539828,-0.6112778249539828,0.01645322979770993,1.0
113000,1.4416159,0.0,48.6,-0.5768806,-0.015599159,-0.7671032816171646,-0.7671032816171646,0.016213686671108007,1.0
114000,1.4416159,0.0,37.03846153846154,-0.5896803,-0.015511542,-0.7924476437843763,-0.7924476437843763,0.013819513752913246,1.0
115000,1.4416158,0.0,43.40909090909091,-0.5743325,-0.016403269,-0.7394092031147169,-0.7394092031147169,0.015136188847701187,1.0
116000,1.4416159,0.0,41.869565217391305,-0.57820106,-0.018757222,-0.643198189528092,-0.643198189528092,0.014992260738559391,1.0
117000,1.4416159,0.0,47.42857142857143,-0.5745551,-0.014767234,-0.6274538863272894,-0.6274538863272894,0.015787863815646796,1.0
118000,1.4416158,0.0,41.95652173913044,-0.57504237,-0.014720645,-0.7821871835900389,-0.7821871835900389,0.015185615574212177,1.0
119000,1.4416159,0.0,51.36842105263158,-0.57282066,-0.016913567,-0.816515039456518,-0.816515039456518,0.018143525224571164,1.0
120000,1.4416158,0.0,42.52173913043478,-0.58116454,-0.016188437,-0.8164799291154613,-0.8164799291154613,0.01607110177207252,1.0
121000,1.4416158,0.0,52.8421052631579,-0.5702045,-0.014693281,-0.7390090634948329,-0.7390090634948329,0.018667938383786303,1.0
122000,1.4416159,0.0,53.833333333333336,-0.5578888,-0.014896325,-0.5836577084329393,-0.5836577084329393,0.019730897930761177,1.0
123000,1.4416159,0.0,49.25,-0.5614454,-0.016999967,-0.47209726348519326,-0.47209726348519326,0.017205754248425364,1.0
124000,1.4427279,0.0,47.04347826086956,-0.56771755,-0.022633784,-0.625506606839952,-0.625506606839952,0.01585377242770933,1.0
125000,1.445486,0.0,50.294117647058826,-0.5665536,-0.016247077,-0.456090437738519,-0.456090437738519,0.016046725703697456,1.0
126000,1.445486,0.0,47.23809523809524,-0.5701821,-0.017982384,-0.6641046958310264,-0.6641046958310264,0.013512322856556801,1.0
127000,1.445486,0.0,47.714285714285715,-0.5818533,-0.014770123,-0.8265878827798934,-0.8265878827798934,0.013035697751634177,1.0
128000,1.4454861,0.0,52.611111111111114,-0.5514912,-0.017819328,-0.5075443565017648,-0.5075443565017648,0.015800943210100133,1.0
129000,1.445486,0.0,46.86363636363637,-0.57786244,-0.016108127,-0.6981484151699326,-0.6981484151699326,0.013793162398294291,1.0
130000,1.445486,0.0,49.1578947368421,-0.5793204,-0.013743323,-0.7041044956759402,-0.7041044956759402,0.01103444613124195,1.0
131000,1.445486,0.0,47.23809523809524,-0.56593174,-0.0138605125,-0.7406926311197735,-0.7406926311197735,0.01355194721725725,1.0
132000,1.445486,0.0,50.36842105263158,-0.5765786,-0.013504908,-0.6525381615287379,-0.6525381615287379,0.013301905808284095,1.0
133000,1.445486,0.0,50.6,-0.5821393,-0.013633626,-0.7351412873715162,-0.7351412873715162,0.014955632505007088,1.0
134000,1.445486,0.0,49.73684210526316,-0.5684164,-0.011286005,-0.6603108111180758,-0.6603108111180758,0.016696910226815624,1.0
135000,1.445486,0.0,53.31578947368421,-0.5753957,-0.015415819,-0.6048076497881036,-0.6048076497881036,0.016062665559155375,1.0
136000,1.445486,0.0,48.7,-0.5734652,-0.012847173,-0.7496126011013985,-0.7496126011013985,0.012652557669207453,1.0
137000,1.445486,0.0,54.666666666666664,-0.5614143,-0.015854597,-0.7323584564858012,-0.7323584564858012,0.0163958128541708,1.0
138000,1.445486,0.0,54.388888888888886,-0.57709324,-0.014801163,-0.6877577238612704,-0.6877577238612704,0.015178711231177052,1.0
139000,1.445486,0.0,51.31578947368421,-0.5558438,-0.013826345,-0.48718868431292084,-0.48718868431292084,0.016854543802573493,1.0
140000,1.4454861,0.0,46.23809523809524,-0.5754814,-0.014595649,-0.33051355821745737,-0.33051355821745737,0.011586037287045093,1.0
141000,1.445486,0.0,47.333333333333336,-0.5708392,-0.017788684,-0.5794386395386287,-0.5794386395386287,0.014878716863070926,1.0
142000,1.445486,0.0,45.857142857142854,-0.56340235,-0.015288351,-0.673413909262135,-0.673413909262135,0.013006355014762707,1.0
143000,1.4454858,0.0,52.73684210526316,-0.57170874,-0.014901723,-0.7024637868529872,-0.7024637868529872,0.014639368133717462,1.0
144000,1.4459206,0.0,57.62068965517241,-0.550388,-0.011532767,-0.6605615960434079,-0.6605615960434079,0.015078361553605646,1.0
145000,1.4488698,0.0,47.857142857142854,-0.5614633,-0.011693605,-0.4759212538599968,-0.4759212538599968,0.012751564558129758,1.0
146000,1.4488698,0.0,48.78947368421053,-0.5640093,-0.018084016,-0.6245479991561488,-0.6245479991561488,0.013542594633212215,1.0
147000,1.4488698,0.0,57.411764705882355,-0.5270784,-0.013716373,-0.29041169802932176,-0.29041169802932176,0.01296884851420627,1.0
148000,1.44887,0.0,53.833333333333336,-0.548847,-0.01314777,-0.5229367692219583,-0.5229367692219583,0.012127504046810301,1.0
149000,1.4488698,0.0,44.22727272727273,-0.5536889,-0.011205327,-0.408082361925732,-0.408082361925732,0.010311189118180086,1.0
150000,1.4488698,0.0,50.0,-0.53684926,-0.0121029215,-0.3302712604403496,-0.3302712604403496,0.010877843108028173,1.0
151000,1.4488698,0.0,60.375,-0.5196165,-0.014248807,-0.16243739798665047,-0.16243739798665047,0.014949905686080456,1.0
152000,1.4488698,0.0,49.0,-0.5623082,-0.0109006995,-0.31211992278695105,-0.31211992278695105,0.012158428970724344,1.0
153000,1.44887,0.0,57.77777777777778,-0.5401918,-0.010073427,-0.6074481060107549,-0.6074481060107549,0.013228819602065615,1.0
154000,1.44887,0.0,51.26315789473684,-0.5415831,-0.012078232,-0.44777098960346645,-0.44777098960346645,0.012290154092220796,1.0
155000,1.4488698,0.0,48.68421052631579,-0.53942406,-0.015140009,-0.5314025938510895,-0.5314025938510895,0.012155599077232182,1.0
156000,1.4488698,0.0,51.26315789473684,-0.53977746,-0.01348452,-0.5264315197342321,-0.5264315197342321,0.012689404091552683,1.0
157000,1.4488698,0.0,45.95238095238095,-0.5371752,-0.01316789,-0.44666533243088496,-0.44666533243088496,0.010732299470830532,1.0
158000,1.4488698,0.0,51.95238095238095,-0.5304372,-0.01275476,-0.37673769962219966,-0.37673769962219966,0.011815166012162254,1.0
159000,1.4488698,0.0,53.8235294117647,-0.5448078,-0.010245877,-0.3225261735565522,-0.3225261735565522,0.012707330259110998,1.0
160000,1.4488698,0.0,63.35294117647059,-0.5426532,-0.01087399,-0.4476282484829426,-0.4476282484829426,0.012004928343230858,1.0
161000,1.4488698,0.0,50.529411764705884,-0.54079604,-0.013090368,-0.430079181989034,-0.430079181989034,0.014329801572279798,1.0
162000,1.4488698,0.0,55.1578947368421,-0.5519576,-0.012863443,-0.7196736194585499,-0.7196736194585499,0.011702845779884802,1.0
163000,1.4488698,0.0,45.7,-0.55801576,-0.012180997,-0.7343679338693618,-0.7343679338693618,0.012258130265399814,1.0
164000,1.44887,0.0,48.75,-0.55454,-0.011747196,-0.5911979407072068,-0.5911979407072068,0.012566632451489567,1.0
165000,1.4496807,0.0,42.958333333333336,-0.49990436,-0.012277243,-0.686014480211518,-0.686014480211518,0.010939491859806532,1.0
166000,1.4524671,0.0,43.285714285714285,-0.53328556,-0.010588153,-0.6695448756217957,-0.6695448756217957,0.009715091943254938,1.0
167000,1.4524671,0.0,50.095238095238095,-0.5102005,-0.010022609,-0.4752626001834869,-0.4752626001834869,0.011075367196463048,1.0
168000,1.4524672,0.0,55.470588235294116,-0.4637524,-0.009014006,0.1184837809867329,0.1184837809867329,0.01149636698472831,1.0
169000,1.4524671,0.0,61.375,-0.4737854,-0.009042613,-0.2657015975564718,-0.2657015975564718,0.013115848880261183,1.0
170000,1.4524671,0.0,62.375,-0.5054142,-0.009325838,-0.3358499463647604,-0.3358499463647604,0.013543374632718042,1.0
171000,1.4524672,0.0,51.578947368421055,-0.48435715,-0.01309812,-0.33922579972183003,-0.33922579972183003,0.01347755128517747,1.0
172000,1.4524671,0.0,59.875,-0.49646986,-0.01129934,-0.29727620010574657,-0.29727620010574657,0.01147621929542058,1.0
173000,1.4524671,0.0,62.05882352941177,-0.4748988,-0.010198324,-0.31495288496508317,-0.31495288496508317,0.013627572122084744,1.0
174000,1.4524672,0.0,54.411764705882355,-0.5185192,-0.008945683,-0.5824564029188717,-0.5824564029188717,0.012251437093843432,1.0
175000,1.4524671,0.0,51.0,-0.48975065,-0.012268347,-0.3293900960370114,-0.3293900960370114,0.01218364953896717,1.0
176000,1.4524672,0.0,53.44444444444444,-0.4916352,-0.010509347,-0.38685769329054487,-0.38685769329054487,0.01226992716288401,1.0
177000,1.4524671,0.0,59.588235294117645,-0.4876098,-0.010773368,-0.49675444645040173,-0.49675444645040173,0.012648944551234735,1.0
178000,1.4524671,0.0,56.294117647058826,-0.4834206,-0.010272875,-0.4406697259229772,-0.4406697259229772,0.012570349752957769,1.0
179000,1.4524671,0.0,51.3,-0.5171491,-0.008833243,-0.4346766009926796,-0.4346766009926796,0.011547193024307489,1.0
180000,1.4524671,0.0,55.8235294117647,-0.5105455,-0.00952265,-0.41115206304718466,-0.41115206304718466,0.01173532589831773,1.0
181000,1.4524671,0.0,53.888888888888886,-0.51311994,-0.009571943,-0.4903821117348141,-0.4903821117348141,0.010692821944960289,1.0
182000,1.4524671,0.0,51.94736842105263,-0.5021406,-0.007662631,-0.33762169197986003,-0.33762169197986003,0.010491008135048966,1.0
183000,1.4524671,0.0,65.4,-0.5067693,-0.009252279,-0.5587261478106181,-0.5587261478106181,0.012299727043136954,1.0
184000,1.4524671,0.0,64.6875,-0.49785918,-0.00963291,-0.5168049139901996,-0.5168049139901996,0.01368710701353848,1.0
185000,1.4529357,0.0,47.03125,-0.47492677,-0.013958683,-0.34198721349239347,-0.34198721349239347,0.011950802174396813,1.0
186000,1.4549044,0.0,55.625,-0.45211,-0.009676105,-0.23276527225971222,-0.23276527225971222,0.009980916627682745,1.0
187000,1.4549044,0.0,53.05555555555556,-0.45022264,-0.009500033,-0.08541099892722236,-0.08541099892722236,0.010641680176680287,1.0
188000,1.4549044,0.0,48.35,-0.42733234,-0.012701196,-0.2461019352078438,-0.2461019352078438,0.010931712901219725,1.0
189000,1.4549044,0.0,50.77272727272727,-0.44394735,-0.012656944,-0.36321198798361276,-0.36321198798361276,0.009688212647147122,1.0
